bell clerk	0	20	15.475194931030273
form leg	17	5	8.83888053894043
metal button	19	0	3.678891658782959
telephone ring	21	0	3.4659910202026367
pot potato	7	9	8.13692855834961
star galaxy	12	1	5.411245822906494
duck rabbit	11	2	4.677624225616455
rock cave	0	114	101.2347640991211
horse lightning	7	11	9.179705619812012
iron city	28	0	4.158886432647705
meat leg	4	7	6.260035991668701
novel friend	14	0	1.9417122602462769
dust plain	8	9	8.591279029846191
table fireplace	0	50	47.19441223144531
tiger wolf	3	33	22.950668334960938
coat skirt	2	23	15.016470909118652
pamphlet book	36	3	13.976814270019531
reef ocean	0	22	16.279428482055664
thief mother	7	10	8.810216903686523
hat form	20	1	6.491914749145508
city fountain	14	0	4.293385982513428
board letter	67	0	13.209256172180176
wine wall	3	10	7.198553562164307
child volume	20	0	4.074086666107178
son niece	34	0	4.147999286651611
arm pike	2	9	5.933616638183594
sword chair	1	14	10.106688499450684
door moon	0	20	12.43954849243164
rock floor	23	10	15.984691619873047
body vessel	14	10	11.314854621887207
cup horn	0	18	12.741665840148926
battery sea	3	9	6.297659397125244
sword dress	0	21	16.752548217773438
tin meat	9	18	14.545324325561523
capital stone	21	0	1.5284415483474731
car horse	45	3	17.303512573242188
fence animal	13	0	2.563706398010254
house ranch	27	46	38.867496490478516
safe room	0	11	6.8020853996276855
rifle earth	11	0	2.1048426628112793
friend lake	17	7	10.316740989685059
tree lamp	6	27	19.397165298461914
brother window	0	42	27.005979537963867
bread ham	21	8	12.801375389099121
hat city	12	5	7.566234588623047
country stream	63	0	15.630544662475586
park city	17	0	4.156248569488525
sun metal	12	0	2.54154634475708
flower fountain	12	27	21.337169647216797
gate dock	0	16	14.95780086517334
gentleman bear	4	10	7.604763031005859
fire port	9	11	10.038305282592773
stock cash	15	0	1.5957677364349365
desert ocean	18	0	5.585513114929199
child apartment	0	22	15.383572578430176
snow shelter	35	0	9.51098918914795
drawer box	0	42	33.20259475708008
sun ring	15	0	3.4282937049865723
poetry country	22	0	4.271272659301758
home baby	49	44	46.63362503051758
gentleman iron	21	0	5.291038513183594
store wagon	0	31	20.269214630126953
mountain canoe	0	15	11.364832878112793
bed leg	3	58	39.262535095214844
dog child	198	1	52.15953063964844
wife room	108	306	231.86061096191406
leg ship	0	16	14.186110496520996
metal plate	53	4	19.910871505737305
form boat	4	20	14.537938117980957
dog monkey	30	0	5.166722774505615
sheep horn	38	15	23.531940460205078
castle ship	0	18	14.589864730834961
horse tea	11	0	3.5880308151245117
lion cage	37	1	9.790715217590332
country river	228	5	78.03661346435547
bank leg	1	11	6.737135887145996
earth coffin	0	17	15.384056091308594
deck hat	0	23	22.076295852661133
iron stove	22	14	17.416645050048828
rifle window	0	19	14.29603099822998
cabinet drawer	0	38	31.837646484375
arm chain	24	0	8.768058776855469
fire cap	0	15	12.067258834838867
bread cake	44	34	38.04882049560547
leg cord	0	13	10.459028244018555
person flower	2	17	11.349555015563965
girl cloud	23	0	7.669224739074707
cup cloth	5	9	7.710864543914795
gold sword	52	0	7.109750747680664
moon cheese	20	0	1.7851123809814453
stream mother	7	5	5.674770832061768
glove floor	0	15	12.92357063293457
boy dish	12	0	4.5757060050964355
residence village	0	14	11.876452445983887
table egg	0	27	25.507566452026367
plate article	14	4	7.465328216552734
book suit	23	0	7.638737678527832
wife tree	10	25	19.00655174255371
house balcony	1	49	35.26930236816406
shed machine	0	11	6.418773174285889
sword queen	14	5	8.046695709228516
girl square	0	11	7.584013938903809
ship village	0	16	13.457274436950684
skeleton museum	1	11	7.0669403076171875
girl candy	0	14	9.390313148498535
fire square	0	30	19.425832748413086
gentleman wood	2	15	9.719980239868164
ranch river	0	18	14.21712589263916
hymn mother	12	0	3.244166374206543
salt marsh	17	0	4.291097164154053
house mud	0	62	48.804710388183594
person hospital	11	8	9.267884254455566
table ham	0	16	12.5957612991333
battery vessel	3	12	8.224444389343262
dust country	26	0	5.0736985206604
boy brother	254	1	77.1578140258789
gold belt	36	0	8.863633155822754
city dress	13	3	6.604305744171143
capital bird	13	0	0.27550026774406433
house body	195	6	62.96192932128906
town bag	0	11	7.335472583770752
photograph note	11	0	2.0100719928741455
ball leg	3	49	34.416934967041016
bell home	25	8	14.782660484313965
hill ocean	0	15	10.294538497924805
silver bay	11	0	1.0587444305419922
girl mother	656	335	456.0107421875
sun compass	18	1	6.537327289581299
girl village	0	135	114.97069549560547
door boat	0	24	21.480224609375
door inhabitant	1	17	10.995530128479004
cliff cave	0	57	56.20560073852539
fire gun	169	234	209.6654052734375
car mud	0	18	13.98185920715332
stock lock	19	0	3.128755569458008
form uncle	14	0	1.9073309898376465
bedroom mother	0	42	33.70362854003906
telephone book	7	12	10.143832206726074
table scissors	0	14	12.864673614501953
flower rose	125	0	26.451618194580078
boy temple	0	14	10.600601196289062
person desk	2	11	7.417706489562988
mountain bear	24	30	27.881959915161133
brother country	83	0	15.104293823242188
shell window	1	13	8.426908493041992
bed letter	2	113	76.80693054199219
door bell	0	288	252.0872039794922
child weapon	23	0	2.0688836574554443
bell seat	6	8	6.826059341430664
meat horse	33	0	7.270498275756836
maid knight	16	1	6.477606773376465
stomach nerve	13	3	6.513787746429443
system girl	7	8	7.4012556076049805
bed gentleman	59	31	42.194374084472656
room lodging	0	21	14.197174072265625
shelf library	0	42	36.318172454833984
uncle sister	93	0	24.04880714416504
nursery house	0	13	8.978494644165039
boy valley	2	18	12.380828857421875
book cottage	0	14	10.396692276000977
door pen	0	23	19.872970581054688
meat gun	5	8	6.672394752502441
rift cloud	0	36	30.180789947509766
temple river	0	14	12.87620735168457
girl market	12	1	5.31436014175415
dwelling river	0	13	12.46664810180664
engine horse	1	20	14.401488304138184
flower cottage	0	37	27.244028091430664
editorial column	16	0	1.4092336893081665
coast letter	0	12	6.649333477020264
tower cliff	0	16	13.470603942871094
moon river	0	40	27.732187271118164
gate column	0	29	18.879165649414062
salt sea	175	1	55.23773193359375
bank cliff	4	32	22.001432418823242
gentleman volume	13	0	2.8576812744140625
boot skirt	0	18	14.588223457336426
queen country	85	0	5.054740905761719
son church	52	0	7.531386375427246
bank house	120	7	43.01948928833008
submarine ship	0	11	10.105987548828125
church belfry	9	2	4.613213062286377
sideboard wine	0	15	12.155795097351074
person store	8	4	5.319768905639648
bread shelter	1	25	18.189071655273438
bird plain	12	0	3.6352691650390625
inhabitant hill	2	12	9.084869384765625
bed cloud	8	12	10.133399963378906
mammal continent	12	0	1.313063621520996
roof bird	0	17	11.239435195922852
country home	404	0	43.48905563354492
snake dog	15	0	4.499155521392822
sword person	13	1	5.5697526931762695
garden gardener	3	48	32.0462646484375
marble seat	0	22	16.058109283447266
chair apartment	0	32	30.669353485107422
prisoner board	0	54	39.73530960083008
room tap	21	2	9.186626434326172
seal sea	0	27	21.701322555541992
monument friend	9	4	5.783020496368408
child body	177	0	13.097579956054688
silver lamp	59	0	14.34033489227295
meat store	7	10	9.030181884765625
dust marble	6	5	5.201585292816162
well house	24	0	4.582553863525391
street smoke	0	23	21.07920265197754
dwelling tree	0	24	23.11331558227539
form metal	11	3	5.968838214874268
beef fire	4	7	5.833566188812256
sun bench	19	0	1.8538818359375
port river	0	21	18.553895950317383
porch girl	0	23	22.172863006591797
chicken food	4	14	11.675745010375977
table bird	0	30	23.45221519470215
weapon coat	7	10	8.428780555725098
brother shelter	10	1	3.4614036083221436
telephone clerk	0	12	7.472898960113525
body weapon	28	0	5.0736308097839355
flag captain	12	4	7.0998759269714355
book cloth	0	21	16.369062423706055
school mother	91	14	40.37679672241211
temple sculpture	0	16	13.082490921020508
fire library	35	0	12.264089584350586
sea canoe	1	71	49.55173873901367
bush hut	0	16	12.409995079040527
mansion friend	0	15	10.537442207336426
door book	0	105	82.40958404541016
bedroom window	0	182	168.11904907226562
niece friend	43	0	12.157445907592773
window chair	0	278	239.4127197265625
person king	171	0	15.883661270141602
road iron	30	12	18.54669189453125
bear fox	35	0	4.106959342956543
girl fountain	10	2	5.13243293762207
gate cloud	0	17	13.493955612182617
rat floor	4	12	8.775981903076172
prisoner table	0	13	10.466469764709473
drink sideboard	13	0	1.5817722082138062
boy seat	7	118	79.07353210449219
window porch	16	56	40.58570098876953
moon rose	11	0	1.8599485158920288
jam cake	12	10	11.038702964782715
window gable	26	11	17.70956039428711
train seat	12	42	30.991317749023438
form dress	51	0	15.128094673156738
steel pen	35	0	8.195383071899414
flower bee	96	84	88.68431854248047
fan wife	13	0	3.889498710632324
knight ring	13	0	2.5034120082855225
pot bean	0	18	12.143306732177734
maid sister	55	2	21.090839385986328
house beach	1	57	37.7590217590332
board earth	11	0	2.70890736579895
ceiling floor	0	148	108.89259338378906
dwelling shop	0	18	16.31684112548828
silver cap	15	0	4.260985851287842
bread bean	0	27	17.83648109436035
body earth	172	0	18.349201202392578
pot dish	2	14	9.70437240600586
staple article	11	3	6.552035808563232
school connection	16	0	1.5672208070755005
clerk station	0	19	14.151930809020996
body cliff	13	5	8.398340225219727
hook body	0	11	7.591190814971924
lantern table	3	16	11.397442817687988
wine tea	7	31	21.846073150634766
duck egg	4	47	31.804174423217773
flower shower	19	22	20.609272003173828
knife branch	0	11	7.200809001922607
sun plain	9	55	36.546478271484375
inn home	0	26	17.330364227294922
sun cap	14	2	7.00696325302124
boy beach	0	23	20.231658935546875
porch seat	0	11	9.233295440673828
desert animal	30	0	1.7093935012817383
town wood	31	57	46.784549713134766
river hill	40	230	161.05703735351562
bank tree	0	249	181.2137451171875
person room	135	165	153.87794494628906
window courtyard	0	37	28.814329147338867
wife captain	132	0	21.77157974243164
hut smoke	0	15	13.861045837402344
page book	429	14	150.39942932128906
bird egg	152	28	72.0316162109375
litter floor	0	25	24.1789493560791
star wood	13	21	18.66373062133789
boy platform	12	0	2.8451595306396484
school boot	0	11	8.333555221557617
house room	50	1220	824.8344116210938
bell button	4	10	7.672675132751465
novel country	19	0	3.2898519039154053
board wine	28	9	16.41947364807129
sun fly	1	30	21.594696044921875
son queen	112	0	12.149604797363281
tree frog	17	1	6.064510345458984
iron oak	23	0	1.6594388484954834
penny gentleman	11	0	1.626869559288025
gear boat	0	14	13.035693168640137
gate sister	0	22	19.162240982055664
sun mother	40	0	11.146385192871094
asylum child	13	0	2.5899806022644043
chain steel	26	0	7.88322639465332
gold shoe	25	0	6.897437572479248
pan mother	13	0	2.4806008338928223
window store	0	50	35.74785614013672
rock arch	18	1	6.838703632354736
body plate	1	14	10.16767406463623
boot road	6	9	7.701906204223633
house alley	0	29	23.05721092224121
path lake	0	27	19.29387664794922
person town	86	11	38.19723129272461
boy canvas	0	12	9.086262702941895
truck store	11	0	2.8913629055023193
rice dish	9	5	6.619818687438965
jungle wall	0	11	9.561710357666016
saucer tea	6	14	10.903114318847656
bar cloud	1	25	15.747917175292969
arm maid	3	33	22.832082748413086
petticoat jacket	0	15	10.329371452331543
animal spider	17	0	4.001309871673584
fire stone	0	146	112.23713684082031
stock ammunition	18	0	4.102580547332764
arm page	18	2	8.0956392288208
sun butterfly	12	0	3.0942001342773438
gold ocean	13	0	0.6971233487129211
kitchen garden	0	92	84.46206665039062
whisky smoke	0	11	8.17763614654541
gasoline tank	15	1	5.284964084625244
sun seat	20	0	4.588638782501221
gentleman chain	12	0	4.345339775085449
bottle house	5	22	15.870098114013672
prisoner dungeon	0	30	19.03165626525879
uncle note	27	0	6.395894527435303
flower box	5	34	22.694425582885742
town board	36	7	17.964153289794922
boy camel	6	7	6.298489570617676
nonsense mother	0	31	23.490873336791992
form arch	37	0	4.816188812255859
arm oak	21	0	3.0983164310455322
cattle thief	16	0	2.07060170173645
tray tea	0	39	29.630146026611328
maid chair	4	13	9.972024917602539
rock ship	5	129	88.32122039794922
room coat	0	88	70.4314956665039
meadow valley	0	30	20.581302642822266
house bread	0	64	51.34024429321289
floor shop	0	29	22.610740661621094
friend tail	0	21	14.585030555725098
arm house	217	26	95.84156036376953
boy collection	11	0	4.454453468322754
girl ranch	0	19	13.173811912536621
home mill	15	2	7.50464391708374
roof cave	0	13	12.31148910522461
leg pork	0	12	7.891720294952393
clock house	0	57	43.287254333496094
castle prison	6	13	10.644238471984863
platform seat	0	24	18.022052764892578
cattle pen	12	1	4.775707721710205
canvas schooner	1	13	8.473587036132812
door newspaper	0	28	21.591482162475586
branch brush	4	15	10.307153701782227
stone bell	15	1	5.243296146392822
arm girl	0	613	456.0235900878906
milk baby	24	0	6.737450122833252
farm sea	14	0	4.294698238372803
car river	0	12	10.238272666931152
church tree	0	64	51.453678131103516
mansion city	18	1	6.04887580871582
hut country	4	11	8.73796558380127
pot silver	17	0	2.8190059661865234
plain wolf	10	1	4.238846302032471
collection coin	12	1	4.818469524383545
brother chair	39	2	14.32818603515625
altar chapel	32	8	17.520334243774414
meat fruit	0	43	31.336490631103516
play country	27	0	5.05767822265625
gold coast	24	0	2.120969533920288
compass box	7	4	4.974485874176025
rifle ammunition	89	12	40.46823501586914
swimmer sea	20	0	2.5893514156341553
slipper room	0	21	16.73758888244629
rock mother	23	9	14.05611801147461
jungle bush	11	2	5.3942694664001465
system child	33	0	4.964019298553467
body city	54	0	9.785237312316895
son village	1	43	27.67106056213379
girl cave	0	13	12.17659854888916
person club	23	0	1.9766064882278442
cage squirrel	16	3	6.682026386260986
horse room	0	69	55.79686737060547
boy cottage	0	40	32.35776138305664
form volume	38	3	14.763611793518066
sword husband	14	0	4.272037982940674
fountain hill	22	0	8.4107084274292
office village	0	12	7.596667766571045
aisle building	0	15	12.122962951660156
judge room	18	7	11.21968936920166
kitchen tea	0	50	37.08940887451172
fly bird	25	0	4.969625473022461
dwelling wife	0	14	12.52038288116455
queen stone	16	0	3.453016519546509
hall home	0	50	35.343055725097656
boy pillow	0	18	16.38227653503418
fish friend	37	0	6.722832679748535
brain animal	22	0	0.920123815536499
club mall	0	28	21.19447135925293
roof sea	0	20	18.030803680419922
play ring	14	0	4.10155725479126
flower bowl	8	23	17.108461380004883
son wall	16	8	11.719059944152832
cattle sign	13	0	0.7428817749023438
table beer	0	51	44.67245101928711
boat sea	0	516	405.8775329589844
house kitchen	0	188	152.72877502441406
pet cat	21	0	6.770571231842041
office garden	11	2	5.892958641052246
vessel milk	15	0	4.892756462097168
monument body	11	0	2.4140143394470215
person suit	26	0	2.555945634841919
maid bedroom	0	18	16.39822006225586
football captain	20	1	6.783107280731201
rifle belt	38	1	15.418233871459961
street lantern	0	17	11.28585433959961
ladder floor	0	24	23.663543701171875
person thief	27	0	5.744732856750488
ranch friend	8	7	7.718832015991211
bag saddle	4	19	13.245476722717285
barn farm	0	21	17.6453800201416
convict prison	1	11	7.040555953979492
hall bird	0	18	12.783415794372559
bottle store	0	13	9.273457527160645
gentleman box	0	44	31.228580474853516
system poetry	12	0	4.174322128295898
table saucer	0	14	12.62479019165039
stream wall	40	3	15.244574546813965
tree friend	45	18	28.280672073364258
barn cow	0	24	20.71023941040039
rock coal	9	3	5.758973121643066
boy document	10	9	9.319140434265137
drink stream	15	3	7.023883819580078
house plate	0	54	45.93941116333008
wife sister	528	0	32.105220794677734
form horse	58	0	7.69734001159668
beach girl	0	20	17.347597122192383
poetry mother	14	0	3.0883541107177734
bed attic	0	14	11.18623161315918
person fire	47	1	15.608588218688965
stool furniture	0	13	10.481363296508789
gold arch	13	0	1.5046958923339844
stock animal	29	0	2.1345174312591553
capital wine	14	0	1.1238880157470703
sun leg	16	0	5.663755893707275
house sheep	0	40	29.009197235107422
child brain	53	0	1.7636481523513794
desert mother	2	9	6.07655143737793
roof gable	0	56	37.382781982421875
husband prison	24	0	7.038832187652588
gold note	68	0	6.969418525695801
country hill	235	0	36.06251907348633
boy cannon	0	11	7.418130397796631
city sister	18	0	5.329153537750244
dust form	20	0	1.8569203615188599
town vessel	26	5	12.049542427062988
meadow sea	0	25	15.517145156860352
church road	25	27	26.213468551635742
hotel town	0	121	83.66020965576172
camel gun	0	11	8.580069541931152
sun captain	12	0	2.310479164123535
rock lion	19	3	8.63473892211914
platform board	0	13	8.562832832336426
wire steel	12	0	1.0234131813049316
hat house	3	142	96.0153579711914
gown cloth	13	7	9.141239166259766
flower garden	8	498	346.65966796875
gentleman cloth	4	25	17.62358283996582
boy fox	21	0	2.9376161098480225
town book	1	44	28.85978889465332
gentleman document	0	14	9.516597747802734
bread beer	22	37	30.750110626220703
revolver table	0	28	21.586259841918945
table pudding	0	15	13.322800636291504
maid sea	7	5	6.208826541900635
chest furniture	0	20	12.952242851257324
belt valley	0	12	7.4988813400268555
garden fruit	10	138	94.21430969238281
pudding bread	0	14	9.938653945922852
door college	11	0	3.9096968173980713
boy barrel	0	16	12.782365798950195
stone spring	24	0	5.65118932723999
rock wife	6	8	6.684073448181152
mountain spring	64	6	26.565452575683594
husband roof	3	12	8.667177200317383
passenger box	10	11	11.259532928466797
mansion garden	0	20	14.767767906188965
girl store	0	30	22.889766693115234
fire hall	4	72	50.73320007324219
bird fountain	13	3	6.427672386169434
boy farm	31	41	36.44789123535156
knife steel	23	0	4.968052387237549
batter ball	0	20	14.856124877929688
friend canoe	13	6	9.229035377502441
dust ball	0	19	13.960691452026367
cathedral choir	11	0	3.832594871520996
fly spider	48	0	6.593425273895264
hotel wife	0	30	22.944292068481445
masonry earth	11	0	3.845564842224121
drawer furniture	0	11	8.820840835571289
university city	11	0	2.673068046569824
mammal bat	0	16	12.719767570495605
river volume	3	17	12.107937812805176
house box	0	101	72.98770141601562
captain home	4	64	44.107627868652344
animal earth	53	1	15.19352912902832
stock stone	44	0	8.09929084777832
beam ceiling	0	41	30.101177215576172
train river	0	27	21.822038650512695
boy skeleton	11	0	3.098437547683716
friend home	319	384	361.0855407714844
book pulpit	11	0	1.6251494884490967
sword girl	5	17	12.23747730255127
bottle board	6	12	9.325732231140137
horse wolf	12	18	15.925159454345703
forest bell	15	0	5.120306015014648
sun iron	12	0	2.5091092586517334
fire iron	124	6	43.410003662109375
poetry judge	16	0	1.7652384042739868
ship smoke	0	35	25.768796920776367
meat town	0	13	10.103909492492676
rat rabbit	15	0	5.060032367706299
newspaper photograph	11	0	3.4496445655822754
roof mud	0	18	13.46081256866455
horse store	0	41	29.33793830871582
sun person	18	0	1.0164687633514404
building tree	0	64	59.00771713256836
rose wall	27	1	8.711976051330566
wall rack	0	15	14.088990211486816
table board	0	64	54.82098388671875
friend cat	37	1	11.467079162597656
hat handkerchief	0	69	60.87602996826172
flower silver	38	0	8.352584838867188
fence horse	53	12	25.99657440185547
arm captain	0	102	89.38937377929688
sun robe	11	2	4.975010395050049
wolf sheep	74	16	38.830665588378906
brain bone	26	0	3.2777628898620605
gun bullet	0	85	65.73458099365234
rod steel	24	0	2.467149019241333
castle king	12	56	40.53720474243164
mountain marsh	0	17	12.13591194152832
tower body	15	5	9.029118537902832
prisoner cannon	0	22	17.160009384155273
village cave	0	11	8.560185432434082
lion monkey	12	0	2.3794643878936768
system mother	12	1	4.891232967376709
bell hammer	11	0	3.9860520362854004
magazine store	3	33	21.859737396240234
husband chair	57	3	21.64240074157715
house dish	7	14	10.887849807739258
gentleman linen	0	11	7.213810920715332
blanket chair	0	12	10.293619155883789
brother table	30	21	24.090574264526367
country bee	18	0	5.7916364669799805
river wagon	0	11	8.13701343536377
town suit	11	2	5.757622241973877
body cloud	30	0	2.9584245681762695
bed cup	22	1	7.922417163848877
wine dress	18	0	3.628871202468872
fire table	0	166	118.82514953613281
child chicken	17	0	3.300311803817749
window king	8	22	16.261028289794922
cloth knife	0	16	12.01710033416748
body chain	24	0	1.6261719465255737
door village	0	61	51.90648651123047
door torch	18	9	12.239212036132812
maid girl	0	86	63.2781867980957
bell tree	0	13	10.801259994506836
cottage valley	0	26	21.121212005615234
dwelling garden	0	13	12.51453685760498
submarine sea	0	15	11.86924934387207
brick square	11	6	8.14227294921875
farm milk	14	0	4.17646598815918
dog frog	11	0	2.9206900596618652
girl shop	0	80	68.63903045654297
arm roof	0	35	27.90696907043457
deck passenger	0	110	97.89217376708984
girl border	0	19	16.51529884338379
dust door	0	18	11.245161056518555
hat bell	0	11	6.744317054748535
beer barrel	27	1	7.325259208679199
ship canoe	4	46	31.138957977294922
baby letter	16	0	4.597594738006592
bullet ammunition	0	11	8.273292541503906
inhabitant wall	2	25	18.146617889404297
shoe cap	0	40	32.12349319458008
province city	35	0	4.520945072174072
gold hill	42	0	4.060328006744385
well spring	20	0	4.33001184463501
snow robe	8	11	9.434514045715332
compass sea	0	23	14.51126480102539
boy bedroom	0	19	16.94594955444336
woodland path	2	26	17.905202865600586
captain wine	2	24	16.257169723510742
sun country	68	0	3.4852564334869385
gun bell	0	19	14.588398933410645
umbrella bag	0	26	24.05079460144043
boy monkey	24	4	11.509391784667969
tray cup	34	0	6.368032455444336
hat church	16	2	6.843090534210205
camel food	12	0	3.193347215652466
garden bee	0	29	21.533626556396484
aisle cathedral	0	17	12.580904006958008
friend apartment	0	34	27.92037582397461
seat letter	27	2	10.881315231323242
mountain moon	0	66	51.15544509887695
bank body	34	0	5.654333114624023
galley ship	0	63	57.77907180786133
arm kitchen	0	29	23.139484405517578
tin mug	30	0	3.5915117263793945
bell note	54	4	21.257705688476562
form mud	10	1	3.609659194946289
house flag	4	41	26.253774642944336
form food	20	0	7.044711112976074
chest tool	12	0	4.077396869659424
seat boat	6	51	34.664005279541016
room dish	0	46	33.5289306640625
wheel cart	3	39	27.381908416748047
house arch	19	2	7.993193626403809
candle letter	16	14	14.329171180725098
body floor	0	84	60.37689971923828
floor king	11	11	10.73538875579834
street market	32	3	13.328096389770508
desert river	2	48	30.910356521606445
revolver coat	0	19	13.993388175964355
platform tree	0	23	22.26669692993164
book bag	0	25	19.749385833740234
window landscape	44	0	10.665943145751953
bottle floor	0	39	30.403690338134766
silver tree	48	11	25.595558166503906
article boat	4	8	6.864336967468262
gold wall	76	0	22.18630027770996
brother cattle	12	0	3.0046451091766357
road note	0	15	11.41292667388916
candle apartment	0	31	28.397302627563477
door chest	0	30	26.102262496948242
form column	16	0	2.807827949523926
snake rat	10	2	5.413053512573242
shell snail	16	6	9.341001510620117
gentleman station	0	35	29.652740478515625
meat friend	19	0	4.09532356262207
car sister	0	13	9.042609214782715
dust chair	12	3	5.899996757507324
school note	23	0	5.396575450897217
door jar	0	18	14.687816619873047
mountain highway	0	13	10.336499214172363
kitchen wood	0	26	22.082826614379883
house vehicle	1	10	6.641024589538574
egg vegetable	0	11	8.954017639160156
ruler sea	4	11	7.889528751373291
pond valley	1	14	9.204429626464844
arm husband	168	53	94.15406036376953
wine floor	2	21	13.444390296936035
gentleman article	20	12	15.592758178710938
battery city	12	1	4.914646625518799
garden gun	2	11	7.531733512878418
sun train	12	1	4.7153825759887695
beaver bear	11	2	5.061760425567627
queen letter	42	0	3.8987674713134766
form hall	14	0	2.8402750492095947
child blanket	15	0	5.453354358673096
spoon knife	56	0	16.304357528686523
ship iron	52	27	34.832435607910156
lantern ship	1	20	14.145126342773438
bar chain	24	0	7.03716516494751
coast home	6	26	18.073978424072266
counter shop	1	54	36.140926361083984
chest friend	20	0	5.9626336097717285
shoe skirt	0	26	19.336124420166016
handkerchief home	0	11	8.311484336853027
harbor sea	0	16	11.62549877166748
judge home	13	0	4.79557466506958
gold wood	47	0	4.969717979431152
house stock	37	1	12.068872451782227
city smoke	2	33	22.762107849121094
tower statue	0	12	7.960078716278076
arm weapon	43	43	42.97793960571289
revolver floor	0	14	11.878363609313965
snow town	12	5	8.333924293518066
form castle	13	0	3.6259090900421143
gate letter	0	27	20.68911361694336
fire sign	53	0	13.804168701171875
spring bird	92	0	7.2444939613342285
deck bucket	0	14	11.388214111328125
dog board	15	2	6.914088726043701
bank dog	26	0	5.888031482696533
drawer table	0	96	80.91388702392578
roast dish	2	10	6.915994167327881
pillow mother	0	28	21.187271118164062
fort sea	9	10	9.344959259033203
square cloth	1	14	9.095690727233887
gold office	14	0	1.7777392864227295
brandy tea	0	19	13.147689819335938
bill wall	1	18	12.795951843261719
fire bacon	6	9	7.944393634796143
museum skull	1	11	7.251416206359863
ball bullet	19	4	9.175979614257812
cable wire	0	17	13.817601203918457
fire wood	1	574	441.7042541503906
rifle stock	17	0	2.3946263790130615
nerve jar	16	0	4.295931816101074
road landscape	0	16	12.536172866821289
horse inn	1	86	63.63533020019531
weapon bird	13	0	3.0355594158172607
child kitchen	5	42	27.191091537475586
church coffin	0	17	14.019824981689453
room photograph	4	34	23.9359188079834
shoe clothing	26	2	8.849749565124512
child cat	51	0	9.563738822937012
son dog	69	0	7.677964210510254
building stream	0	17	13.091477394104004
leg baby	0	14	9.648727416992188
newspaper print	23	0	7.211254596710205
sugar milk	42	21	28.640003204345703
engine captain	0	17	12.753619194030762
barn stone	0	13	11.761393547058105
schooner reef	11	0	2.6670780181884766
mountain cottage	0	35	29.828258514404297
belt road	0	21	16.042640686035156
flower animal	39	0	3.9441256523132324
sun cave	0	14	10.432947158813477
duck jacket	3	23	15.561301231384277
room fruit	0	22	16.925148010253906
form path	21	0	4.7795281410217285
boy steel	14	0	2.058589220046997
son form	34	0	1.1977473497390747
rock form	67	0	16.0972957611084
fish net	67	33	47.09707260131836
coal food	13	0	3.6621780395507812
girl wine	26	0	9.105123519897461
person shirt	12	0	3.8662078380584717
stone nest	0	15	9.704315185546875
gentleman cat	4	7	6.050556659698486
arm capital	12	0	3.0929794311523438
store canoe	7	9	7.89210319519043
dog shelter	5	12	9.732650756835938
town hill	97	117	110.41271209716797
boy bicycle	0	25	16.317447662353516
stone ship	1	17	11.332700729370117
door piano	0	20	17.468992233276367
board pilot	14	33	26.116283416748047
chair suit	2	9	6.561205863952637
bridge cottage	0	15	12.386175155639648
hut garden	0	17	16.125885009765625
lion branch	18	0	5.313657283782959
house basement	0	32	22.718034744262695
broom door	0	22	18.654354095458984
weasel cat	5	9	7.743020534515381
coffee butter	1	53	35.27711868286133
coast castle	0	14	11.830881118774414
child tomb	17	9	12.199860572814941
kite tail	1	18	12.7936372756958
boy print	2	13	8.818166732788086
costume shirt	0	14	12.379652976989746
body town	60	2	22.625398635864258
boot mud	3	40	26.484386444091797
door bush	14	2	5.548856735229492
marble body	14	1	5.4900712966918945
crow tree	0	22	20.351394653320312
arm club	9	17	14.224160194396973
prisoner home	0	45	33.80570602416992
museum book	10	8	9.12232494354248
cottage chair	0	12	9.385116577148438
star plain	10	4	6.5855393409729
bridge church	10	27	21.02422332763672
path highway	0	20	19.350004196166992
friend note	138	1	36.00232696533203
lion king	28	0	8.80245590209961
building table	0	11	7.7996344566345215
ship cat	14	5	8.68970012664795
saw horse	7	4	4.643543720245361
marsh river	0	33	30.281660079956055
shelf chair	0	28	26.06387710571289
country captain	28	0	3.6196606159210205
street king	6	15	11.875370979309082
dog milk	15	0	3.1261606216430664
arm fish	1	23	15.429715156555176
lamp apartment	0	21	20.13511085510254
office country	56	0	6.720565319061279
bottle girl	0	19	14.423726081848145
boy form	76	0	6.368552207946777
napkin plate	0	15	12.029176712036133
girl earth	68	1	19.171424865722656
church hymn	21	0	2.7521891593933105
bone whale	0	12	9.197129249572754
rifle captain	4	11	7.976136207580566
form letter	115	0	14.077917098999023
mountain poetry	9	3	5.743022441864014
lion country	30	0	6.778724670410156
fire bullet	13	34	26.27219009399414
table vessel	0	14	12.584951400756836
animal king	17	0	3.091608762741089
garden cow	11	4	6.502237319946289
child river	21	36	28.955228805541992
bone coffin	0	15	12.334871292114258
iron store	12	0	3.966958522796631
mountain oak	8	5	5.912357807159424
barn wagon	0	11	10.590786933898926
play wife	33	4	12.451528549194336
deck boat	0	195	187.99368286132812
tray silver	9	26	20.333988189697266
currency country	18	0	1.693218469619751
cabin food	2	13	9.1268949508667
fire dwelling	0	19	15.283426284790039
table bay	0	11	10.598852157592773
chair knife	0	19	16.37247657775879
door wall	0	421	323.3471984863281
organ bird	8	9	8.355283737182617
duck lake	9	21	16.565702438354492
