town board	36	7	17.96415329	43	0.417771007	0.162790698
boy camel	6	7	6.298489571	13	0.484499198	0.538461538
nonsense mother	0	31	23.49087334	31	0.757770108	1
form arch	37	0	4.816188812	37	0.130167265	0
arm oak	21	0	3.098316431	21	0.147538878	0
cattle thief	16	0	2.070601702	16	0.129412606	0
tray tea	0	39	29.63014603	39	0.759747334	1
maid chair	4	13	9.972024918	17	0.586589701	0.764705882
rock ship	5	129	88.3212204	134	0.659113585	0.962686567
room coat	0	88	70.43149567	88	0.800357905	1
meadow valley	0	30	20.58130264	30	0.686043421	1
house bread	0	64	51.34024429	64	0.802191317	1
floor shop	0	29	22.61074066	29	0.779680712	1
friend tail	0	21	14.58503056	21	0.694525265	1
arm house	217	26	95.84156036	243	0.394409713	0.106995885
boy collection	11	0	4.454453468	11	0.404950315	0
girl ranch	0	19	13.17381191	19	0.693358522	1
home mill	15	2	7.504643917	17	0.441449642	0.117647059
roof cave	0	13	12.31148911	13	0.947037623	1
leg pork	0	12	7.891720295	12	0.657643358	1
clock house	0	57	43.28725433	57	0.759425515	1
castle prison	6	13	10.64423847	19	0.560223077	0.684210526
platform seat	0	24	18.02205276	24	0.750918865	1
cattle pen	12	1	4.775707722	13	0.367362132	0.076923077
canvas schooner	1	13	8.473587036	14	0.605256217	0.928571429
door newspaper	0	28	21.59148216	28	0.771124363	1
branch brush	4	15	10.3071537	19	0.542481774	0.789473684
stone bell	15	1	5.243296146	16	0.327706009	0.0625
arm girl	0	613	456.0235901	613	0.743921028	1
milk baby	24	0	6.737450123	24	0.280727088	0
farm sea	14	0	4.294698238	14	0.30676416	0
car river	0	12	10.23827267	12	0.853189389	1
church tree	0	64	51.45367813	64	0.803963721	1
mansion city	18	1	6.048875809	19	0.318361885	0.052631579
hut country	4	11	8.737965584	15	0.582531039	0.733333333
pot silver	17	0	2.819005966	17	0.16582388	0
plain wolf	10	1	4.238846302	11	0.385349664	0.090909091
collection coin	12	1	4.818469524	13	0.370651502	0.076923077
brother chair	39	2	14.32818604	41	0.349467952	0.048780488
altar chapel	32	8	17.52033424	40	0.438008356	0.2
meat fruit	0	43	31.33649063	43	0.728755596	1
play country	27	0	5.057678223	27	0.187321416	0
gold coast	24	0	2.120969534	24	0.088373731	0
compass box	7	4	4.974485874	11	0.452225989	0.363636364
rifle ammunition	89	12	40.46823502	101	0.400675594	0.118811881
swimmer sea	20	0	2.589351416	20	0.129467571	0
slipper room	0	21	16.73758888	21	0.797028042	1
rock mother	23	9	14.05611801	32	0.439253688	0.28125
jungle bush	11	2	5.394269466	13	0.414943805	0.153846154
system child	33	0	4.964019299	33	0.150424827	0
body city	54	0	9.785237312	54	0.181208098	0
son village	1	43	27.67106056	44	0.62888774	0.977272727
girl cave	0	13	12.17659855	13	0.936661427	1
person club	23	0	1.976606488	23	0.085939413	0
cage squirrel	16	3	6.682026386	19	0.351685599	0.157894737
horse room	0	69	55.79686737	69	0.808650252	1
boy cottage	0	40	32.35776138	40	0.808944035	1
form volume	38	3	14.76361179	41	0.360088093	0.073170732
sword husband	14	0	4.272037983	14	0.30514557	0
fountain hill	22	0	8.410708427	22	0.382304929	0
office village	0	12	7.596667767	12	0.633055647	1
aisle building	0	15	12.12296295	15	0.80819753	1
judge room	18	7	11.21968937	25	0.448787575	0.28
kitchen tea	0	50	37.08940887	50	0.741788177	1
fly bird	25	0	4.969625473	25	0.198785019	0
dwelling wife	0	14	12.52038288	14	0.894313063	1
queen stone	16	0	3.45301652	16	0.215813532	0
hall home	0	50	35.34305573	50	0.706861115	1
boy pillow	0	18	16.38227654	18	0.910126474	1
fish friend	37	0	6.72283268	37	0.181698181	0
brain animal	22	0	0.920123816	22	0.04182381	0
club mall	0	28	21.19447136	28	0.756945406	1
roof sea	0	20	18.03080368	20	0.901540184	1
play ring	14	0	4.101557255	14	0.292968375	0
flower bowl	8	23	17.10846138	31	0.551885851	0.741935484
son wall	16	8	11.71905994	24	0.488294164	0.333333333
cattle sign	13	0	0.742881775	13	0.057144752	0
table beer	0	51	44.67245102	51	0.875930412	1
boat sea	0	516	405.877533	516	0.786584366	1
house kitchen	0	188	152.728775	188	0.812387101	1
pet cat	21	0	6.770571232	21	0.322408154	0
office garden	11	2	5.892958641	13	0.453304511	0.153846154
vessel milk	15	0	4.892756462	15	0.326183764	0
monument body	11	0	2.414014339	11	0.219455849	0
person suit	26	0	2.555945635	26	0.098305601	0
maid bedroom	0	18	16.39822006	18	0.911012226	1
football captain	20	1	6.783107281	21	0.323005109	0.047619048
rifle belt	38	1	15.41823387	39	0.39533933	0.025641026
street lantern	0	17	11.28585434	17	0.663873785	1
ladder floor	0	24	23.6635437	24	0.985980988	1
person thief	27	0	5.744732857	27	0.212767884	0
ranch friend	8	7	7.718832016	15	0.514588801	0.466666667
bag saddle	4	19	13.24547672	23	0.575890292	0.826086957
barn farm	0	21	17.64538002	21	0.840256191	1
convict prison	1	11	7.040555954	12	0.586712996	0.916666667
hall bird	0	18	12.78341579	18	0.710189766	1
bottle store	0	13	9.273457527	13	0.713342887	1
gentleman box	0	44	31.22858047	44	0.709740465	1
system poetry	12	0	4.174322128	12	0.347860177	0
table saucer	0	14	12.62479019	14	0.901770728	1
stream wall	40	3	15.24457455	43	0.354524989	0.069767442
tree friend	45	18	28.28067207	63	0.448899557	0.285714286
barn cow	0	24	20.71023941	24	0.862926642	1
rock coal	9	3	5.758973122	12	0.479914427	0.25
boy document	10	9	9.319140434	19	0.490481075	0.473684211
drink stream	15	3	7.02388382	18	0.390215768	0.166666667
house plate	0	54	45.93941116	54	0.850729836	1
wife sister	528	0	32.10522079	528	0.060805342	0
form horse	58	0	7.697340012	58	0.132712759	0
beach girl	0	20	17.34759712	20	0.867379856	1
poetry mother	14	0	3.088354111	14	0.220596722	0
bed attic	0	14	11.18623161	14	0.799016544	1
person fire	47	1	15.60858822	48	0.325178921	0.020833333
stool furniture	0	13	10.4813633	13	0.806258715	1
gold arch	13	0	1.504695892	13	0.115745838	0
stock animal	29	0	2.134517431	29	0.073604049	0
capital wine	14	0	1.123888016	14	0.080277715	0
sun leg	16	0	5.663755894	16	0.353984743	0
house sheep	0	40	29.00919724	40	0.725229931	1
child brain	53	0	1.763648152	53	0.03327638	0
desert mother	2	9	6.076551437	11	0.552413767	0.818181818
roof gable	0	56	37.38278198	56	0.667549678	1
husband prison	24	0	7.038832188	24	0.293284674	0
gold note	68	0	6.969418526	68	0.102491449	0
country hill	235	0	36.06251907	235	0.153457528	0
boy cannon	0	11	7.418130398	11	0.674375491	1
city sister	18	0	5.329153538	18	0.296064085	0
dust form	20	0	1.856920362	20	0.092846018	0
town vessel	26	5	12.04954243	31	0.388694917	0.161290323
meadow sea	0	25	15.51714516	25	0.620685806	1
church road	25	27	26.21346855	52	0.504105164	0.519230769
hotel town	0	121	83.66020966	121	0.691406691	1
camel gun	0	11	8.580069542	11	0.780006322	1
sun captain	12	0	2.310479164	12	0.19253993	0
rock lion	19	3	8.634738922	22	0.392488133	0.136363636
platform board	0	13	8.562832832	13	0.658679449	1
wire steel	12	0	1.023413181	12	0.085284432	0
hat house	3	142	96.01535797	145	0.662174883	0.979310345
gown cloth	13	7	9.141239166	20	0.457061958	0.35
flower garden	8	498	346.659668	506	0.685098158	0.984189723
gentleman cloth	4	25	17.62358284	29	0.607709753	0.862068966
boy fox	21	0	2.93761611	21	0.139886481	0
town book	1	44	28.85978889	45	0.641328642	0.977777778
gentleman document	0	14	9.516597748	14	0.679756982	1
bread beer	22	37	30.75011063	59	0.521188316	0.627118644
revolver table	0	28	21.58625984	28	0.770937851	1
table pudding	0	15	13.32280064	15	0.888186709	1
maid sea	7	5	6.208826542	12	0.517402212	0.416666667
chest furniture	0	20	12.95224285	20	0.647612143	1
belt valley	0	12	7.49888134	12	0.624906778	1
garden fruit	10	138	94.21430969	148	0.636583174	0.932432432
pudding bread	0	14	9.938653946	14	0.709903853	1
door college	11	0	3.909696817	11	0.355426983	0
boy barrel	0	16	12.7823658	16	0.798897862	1
stone spring	24	0	5.651189327	24	0.235466222	0
rock wife	6	8	6.684073448	14	0.477433818	0.571428571
mountain spring	64	6	26.56545258	70	0.379506465	0.085714286
husband roof	3	12	8.6671772	15	0.577811813	0.8
passenger box	10	11	11.25953293	21	0.536168235	0.523809524
mansion garden	0	20	14.76776791	20	0.738388395	1
girl store	0	30	22.88976669	30	0.762992223	1
fire hall	4	72	50.73320007	76	0.667542106	0.947368421
bird fountain	13	3	6.427672386	16	0.401729524	0.1875
boy farm	31	41	36.44789124	72	0.506220712	0.569444444
knife steel	23	0	4.968052387	23	0.216002278	0
batter ball	0	20	14.85612488	20	0.742806244	1
friend canoe	13	6	9.229035378	19	0.485738704	0.315789474
dust ball	0	19	13.96069145	19	0.734773234	1
cathedral choir	11	0	3.832594872	11	0.348417716	0
fly spider	48	0	6.593425274	48	0.137363027	0
hotel wife	0	30	22.94429207	30	0.764809736	1
masonry earth	11	0	3.845564842	11	0.349596804	0
drawer furniture	0	11	8.820840836	11	0.801894621	1
university city	11	0	2.673068047	11	0.243006186	0
mammal bat	0	16	12.71976757	16	0.794985473	1
river volume	3	17	12.10793781	20	0.605396891	0.85
house box	0	101	72.98770142	101	0.722650509	1
captain home	4	64	44.10762787	68	0.648641586	0.941176471
animal earth	53	1	15.19352913	54	0.281361651	0.018518519
stock stone	44	0	8.099290848	44	0.184074792	0
beam ceiling	0	41	30.10117722	41	0.734175054	1
train river	0	27	21.82203865	27	0.808223654	1
boy skeleton	11	0	3.098437548	11	0.281676141	0
friend home	319	384	361.0855408	703	0.513635193	0.546230441
book pulpit	11	0	1.625149488	11	0.147740863	0
sword girl	5	17	12.2374773	22	0.556248968	0.772727273
bottle board	6	12	9.325732231	18	0.518096235	0.666666667
horse wolf	12	18	15.92515945	30	0.530838648	0.6
forest bell	15	0	5.120306015	15	0.341353734	0
sun iron	12	0	2.509109259	12	0.209092438	0
fire iron	124	6	43.41000366	130	0.333923105	0.046153846
poetry judge	16	0	1.765238404	16	0.1103274	0
ship smoke	0	35	25.76879692	35	0.736251341	1
meat town	0	13	10.10390949	13	0.777223807	1
rat rabbit	15	0	5.060032368	15	0.337335491	0
newspaper photograph	11	0	3.449644566	11	0.313604051	0
roof mud	0	18	13.46081257	18	0.74782292	1
horse store	0	41	29.33793831	41	0.715559471	1
sun person	18	0	1.016468763	18	0.056470487	0
building tree	0	64	59.00771713	64	0.92199558	1
rose wall	27	1	8.711976051	28	0.311142002	0.035714286
wall rack	0	15	14.08899021	15	0.939266014	1
table board	0	64	54.82098389	64	0.856577873	1
friend cat	37	1	11.46707916	38	0.301765241	0.026315789
hat handkerchief	0	69	60.87602997	69	0.882261304	1
flower silver	38	0	8.352584839	38	0.219804864	0
fence horse	53	12	25.9965744	65	0.399947298	0.184615385
arm captain	0	102	89.38937378	102	0.87636641	1
sun robe	11	2	4.975010395	13	0.382693107	0.153846154
wolf sheep	74	16	38.83066559	90	0.43145184	0.177777778
brain bone	26	0	3.27776289	26	0.126067803	0
gun bullet	0	85	65.73458099	85	0.773348012	1
rod steel	24	0	2.467149019	24	0.102797876	0
castle king	12	56	40.53720474	68	0.596135364	0.823529412
mountain marsh	0	17	12.13591194	17	0.713877173	1
tower body	15	5	9.029118538	20	0.451455927	0.25
prisoner cannon	0	22	17.16000938	22	0.780000427	1
village cave	0	11	8.560185432	11	0.778198676	1
lion monkey	12	0	2.379464388	12	0.198288699	0
system mother	12	1	4.891232967	13	0.37624869	0.076923077
bell hammer	11	0	3.986052036	11	0.362368367	0
magazine store	3	33	21.8597374	36	0.607214928	0.916666667
husband chair	57	3	21.64240074	60	0.360706679	0.05
house dish	7	14	10.88784981	21	0.518469038	0.666666667
gentleman linen	0	11	7.213810921	11	0.655800993	1
blanket chair	0	12	10.29361916	12	0.857801596	1
brother table	30	21	24.09057426	51	0.472364201	0.411764706
country bee	18	0	5.791636467	18	0.321757581	0
river wagon	0	11	8.137013435	11	0.739728494	1
town suit	11	2	5.757622242	13	0.442894019	0.153846154
body cloud	30	0	2.958424568	30	0.098614152	0
bed cup	22	1	7.922417164	23	0.34445292	0.043478261
wine dress	18	0	3.628871202	18	0.201603956	0
fire table	0	166	118.8251495	166	0.715814154	1
child chicken	17	0	3.300311804	17	0.194135988	0
window king	8	22	16.26102829	30	0.542034276	0.733333333
cloth knife	0	16	12.01710033	16	0.751068771	1
body chain	24	0	1.626171947	24	0.067757164	0
door village	0	61	51.90648651	61	0.850926008	1
door torch	18	9	12.23921204	27	0.453304149	0.333333333
maid girl	0	86	63.2781868	86	0.73579287	1
bell tree	0	13	10.80125999	13	0.830866153	1
cottage valley	0	26	21.12121201	26	0.812354308	1
dwelling garden	0	13	12.51453686	13	0.962656681	1
submarine sea	0	15	11.86924934	15	0.79128329	1
brick square	11	6	8.142272949	17	0.478957232	0.352941176
farm milk	14	0	4.176465988	14	0.298318999	0
dog frog	11	0	2.92069006	11	0.265517278	0
girl shop	0	80	68.63903046	80	0.857987881	1
arm roof	0	35	27.90696907	35	0.797341973	1
deck passenger	0	110	97.89217377	110	0.889928852	1
girl border	0	19	16.51529884	19	0.869226255	1
dust door	0	18	11.24516106	18	0.62473117	1
hat bell	0	11	6.744317055	11	0.613119732	1
beer barrel	27	1	7.325259209	28	0.2616164	0.035714286
ship canoe	4	46	31.13895798	50	0.62277916	0.92
baby letter	16	0	4.597594738	16	0.287349671	0
bullet ammunition	0	11	8.273292542	11	0.752117504	1
inhabitant wall	2	25	18.14661789	27	0.672096959	0.925925926
shoe cap	0	40	32.12349319	40	0.80308733	1
province city	35	0	4.520945072	35	0.129169859	0
gold hill	42	0	4.060328007	42	0.096674476	0
well spring	20	0	4.330011845	20	0.216500592	0
snow robe	8	11	9.434514046	19	0.496553371	0.578947368
compass sea	0	23	14.5112648	23	0.630924557	1
boy bedroom	0	19	16.94594955	19	0.891892082	1
woodland path	2	26	17.90520287	28	0.639471531	0.928571429
captain wine	2	24	16.25716972	26	0.625275759	0.923076923
sun country	68	0	3.485256433	68	0.051253771	0
gun bell	0	19	14.58839893	19	0.76781047	1
umbrella bag	0	26	24.0507946	26	0.925030562	1
boy monkey	24	4	11.50939178	28	0.411049707	0.142857143
tray cup	34	0	6.368032455	34	0.187295072	0
hat church	16	2	6.843090534	18	0.380171696	0.111111111
camel food	12	0	3.193347216	12	0.266112268	0
garden bee	0	29	21.53362656	29	0.742538847	1
aisle cathedral	0	17	12.58090401	17	0.740053177	1
friend apartment	0	34	27.92037582	34	0.821187524	1
seat letter	27	2	10.88131523	29	0.375217767	0.068965517
mountain moon	0	66	51.1554451	66	0.775082501	1
bank body	34	0	5.654333115	34	0.166303915	0
galley ship	0	63	57.77907181	63	0.917128124	1
arm kitchen	0	29	23.13948441	29	0.797913255	1
tin mug	30	0	3.591511726	30	0.119717058	0
bell note	54	4	21.25770569	58	0.366512167	0.068965517
form mud	10	1	3.609659195	11	0.328150836	0.090909091
house flag	4	41	26.25377464	45	0.583417214	0.911111111
form food	20	0	7.044711113	20	0.352235556	0
chest tool	12	0	4.07739687	12	0.339783072	0
seat boat	6	51	34.66400528	57	0.608140444	0.894736842
room dish	0	46	33.52893066	46	0.728889797	1
wheel cart	3	39	27.38190842	42	0.6519502	0.928571429
house arch	19	2	7.993193626	21	0.380628268	0.095238095
candle letter	16	14	14.32917118	30	0.477639039	0.466666667
body floor	0	84	60.37689972	84	0.718772616	1
floor king	11	11	10.73538876	22	0.487972216	0.5
street market	32	3	13.32809639	35	0.380802754	0.085714286
desert river	2	48	30.91035652	50	0.61820713	0.96
revolver coat	0	19	13.99338818	19	0.736494115	1
platform tree	0	23	22.26669693	23	0.968117258	1
book bag	0	25	19.74938583	25	0.789975433	1
window landscape	44	0	10.66594315	44	0.242407799	0
bottle floor	0	39	30.40369034	39	0.779581804	1
silver tree	48	11	25.59555817	59	0.43382302	0.186440678
article boat	4	8	6.864336967	12	0.572028081	0.666666667
gold wall	76	0	22.18630028	76	0.291925004	0
brother cattle	12	0	3.004645109	12	0.250387092	0
road note	0	15	11.41292667	15	0.760861778	1
candle apartment	0	31	28.39730263	31	0.91604202	1
door chest	0	30	26.1022625	30	0.870075417	1
form column	16	0	2.80782795	16	0.175489247	0
snake rat	10	2	5.413053513	12	0.451087793	0.166666667
shell snail	16	6	9.341001511	22	0.424590978	0.272727273
gentleman station	0	35	29.65274048	35	0.847221157	1
meat friend	19	0	4.095323563	19	0.215543345	0
car sister	0	13	9.042609215	13	0.695585324	1
dust chair	12	3	5.899996758	15	0.393333117	0.2
school note	23	0	5.396575451	23	0.234633715	0
door jar	0	18	14.68781662	18	0.815989812	1
mountain highway	0	13	10.33649921	13	0.795115324	1
kitchen wood	0	26	22.08282661	26	0.849339485	1
house vehicle	1	10	6.64102459	11	0.603729508	0.909090909
egg vegetable	0	11	8.954017639	11	0.814001604	1
ruler sea	4	11	7.889528751	15	0.525968583	0.733333333
pond valley	1	14	9.204429626	15	0.613628642	0.933333333
arm husband	168	53	94.15406036	221	0.426036472	0.239819005
wine floor	2	21	13.4443903	23	0.584538709	0.913043478
gentleman article	20	12	15.59275818	32	0.487273693	0.375
battery city	12	1	4.914646626	13	0.37804974	0.076923077
garden gun	2	11	7.531733513	13	0.579364116	0.846153846
sun train	12	1	4.715382576	13	0.362721737	0.076923077
beaver bear	11	2	5.061760426	13	0.389366187	0.153846154
queen letter	42	0	3.898767471	42	0.092827797	0
form hall	14	0	2.840275049	14	0.202876789	0
child blanket	15	0	5.453354359	15	0.363556957	0
spoon knife	56	0	16.30435753	56	0.291149242	0
ship iron	52	27	34.83243561	79	0.440916906	0.341772152
lantern ship	1	20	14.14512634	21	0.673577445	0.952380952
bar chain	24	0	7.037165165	24	0.293215215	0
coast home	6	26	18.07397842	32	0.564811826	0.8125
counter shop	1	54	36.14092636	55	0.657107752	0.981818182
chest friend	20	0	5.96263361	20	0.29813168	0
shoe skirt	0	26	19.33612442	26	0.743697093	1
handkerchief home	0	11	8.311484337	11	0.755589485	1
harbor sea	0	16	11.62549877	16	0.726593673	1
judge home	13	0	4.795574665	13	0.368890359	0
gold wood	47	0	4.969717979	47	0.10573868	0
house stock	37	1	12.06887245	38	0.317601907	0.026315789
city smoke	2	33	22.76210785	35	0.650345939	0.942857143
tower statue	0	12	7.960078716	12	0.663339893	1
arm weapon	43	43	42.97793961	86	0.499743484	0.5
revolver floor	0	14	11.87836361	14	0.848454544	1
snow town	12	5	8.333924294	17	0.490230841	0.294117647
form castle	13	0	3.62590909	13	0.278916084	0
gate letter	0	27	20.68911362	27	0.766263467	1
fire sign	53	0	13.8041687	53	0.260456013	0
spring bird	92	0	7.244493961	92	0.0787445	0
deck bucket	0	14	11.38821411	14	0.813443865	1
dog board	15	2	6.914088726	17	0.406711102	0.117647059
bank dog	26	0	5.888031483	26	0.226462749	0
drawer table	0	96	80.91388702	96	0.84285299	1
roast dish	2	10	6.915994167	12	0.576332847	0.833333333
pillow mother	0	28	21.18727112	28	0.756688254	1
fort sea	9	10	9.344959259	19	0.491839961	0.526315789
square cloth	1	14	9.095690727	15	0.606379382	0.933333333
gold office	14	0	1.777739286	14	0.126981378	0
brandy tea	0	19	13.14768982	19	0.691983675	1
bill wall	1	18	12.79595184	19	0.67347115	0.947368421
fire bacon	6	9	7.944393635	15	0.529626242	0.6
museum skull	1	11	7.251416206	12	0.604284684	0.916666667
ball bullet	19	4	9.175979614	23	0.398955635	0.173913043
cable wire	0	17	13.8176012	17	0.812800071	1
fire wood	1	574	441.7042542	575	0.768181312	0.99826087
rifle stock	17	0	2.394626379	17	0.140860375	0
nerve jar	16	0	4.295931816	16	0.268495739	0
road landscape	0	16	12.53617287	16	0.783510804	1
horse inn	1	86	63.6353302	87	0.731440577	0.988505747
weapon bird	13	0	3.035559416	13	0.23350457	0
child kitchen	5	42	27.19109154	47	0.578533862	0.893617021
church coffin	0	17	14.01982498	17	0.824695587	1
room photograph	4	34	23.93591881	38	0.6298926	0.894736842
shoe clothing	26	2	8.849749565	28	0.316062484	0.071428571
child cat	51	0	9.563738823	51	0.187524291	0
son dog	69	0	7.677964211	69	0.111274844	0
building stream	0	17	13.09147739	17	0.770086906	1
leg baby	0	14	9.648727417	14	0.689194815	1
newspaper print	23	0	7.211254597	23	0.313532809	0
sugar milk	42	21	28.6400032	63	0.454603225	0.333333333
engine captain	0	17	12.75361919	17	0.750212894	1
barn stone	0	13	11.76139355	13	0.904722581	1
schooner reef	11	0	2.667078018	11	0.242461638	0
mountain cottage	0	35	29.82825851	35	0.852235958	1
belt road	0	21	16.04264069	21	0.763935271	1
flower animal	39	0	3.944125652	39	0.101131427	0
sun cave	0	14	10.43294716	14	0.745210511	1
duck jacket	3	23	15.56130123	26	0.598511586	0.884615385
room fruit	0	22	16.92514801	22	0.76932491	1
form path	21	0	4.779528141	21	0.227596578	0
boy steel	14	0	2.05858922	14	0.147042087	0
son form	34	0	1.19774735	34	0.035227863	0
rock form	67	0	16.09729576	67	0.240258146	0
fish net	67	33	47.0970726	100	0.470970726	0.33
coal food	13	0	3.66217804	13	0.281706003	0
girl wine	26	0	9.10512352	26	0.350197058	0
person shirt	12	0	3.866207838	12	0.322183987	0
stone nest	0	15	9.704315186	15	0.646954346	1
gentleman cat	4	7	6.05055666	11	0.550050605	0.636363636
arm capital	12	0	3.092979431	12	0.257748286	0
store canoe	7	9	7.892103195	16	0.49325645	0.5625
dog shelter	5	12	9.732650757	17	0.572508868	0.705882353
town hill	97	117	110.4127121	214	0.515947253	0.546728972
boy bicycle	0	25	16.31744766	25	0.652697906	1
stone ship	1	17	11.33270073	18	0.629594485	0.944444444
door piano	0	20	17.46899223	20	0.873449612	1
board pilot	14	33	26.11628342	47	0.555665605	0.70212766
chair suit	2	9	6.561205864	11	0.59647326	0.818181818
bridge cottage	0	15	12.38617516	15	0.82574501	1
hut garden	0	17	16.12588501	17	0.948581471	1
lion branch	18	0	5.313657284	18	0.295203182	0
house basement	0	32	22.71803474	32	0.709938586	1
broom door	0	22	18.6543541	22	0.847925186	1
weasel cat	5	9	7.743020535	14	0.553072895	0.642857143
coffee butter	1	53	35.27711868	54	0.653279976	0.981481481
coast castle	0	14	11.83088112	14	0.845062937	1
child tomb	17	9	12.19986057	26	0.469225407	0.346153846
kite tail	1	18	12.79363728	19	0.67334933	0.947368421
boy print	2	13	8.818166733	15	0.587877782	0.866666667
costume shirt	0	14	12.37965298	14	0.884260927	1
body town	60	2	22.62539864	62	0.364925784	0.032258065
boot mud	3	40	26.48438644	43	0.615915964	0.930232558
door bush	14	2	5.548856735	16	0.346803546	0.125
marble body	14	1	5.490071297	15	0.366004753	0.066666667
crow tree	0	22	20.35139465	22	0.925063393	1
arm club	9	17	14.22416019	26	0.547083084	0.653846154
prisoner home	0	45	33.80570602	45	0.751237912	1
museum book	10	8	9.122324944	18	0.50679583	0.444444444
cottage chair	0	12	9.385116577	12	0.782093048	1
star plain	10	4	6.585539341	14	0.470395667	0.285714286
bridge church	10	27	21.02422333	37	0.568222252	0.72972973
path highway	0	20	19.3500042	20	0.96750021	1
friend note	138	1	36.00232697	139	0.259009547	0.007194245
lion king	28	0	8.802455902	28	0.314373425	0
building table	0	11	7.799634457	11	0.709057678	1
ship cat	14	5	8.689700127	19	0.457352638	0.263157895
saw horse	7	4	4.64354372	11	0.422140338	0.363636364
marsh river	0	33	30.28166008	33	0.917626063	1
shelf chair	0	28	26.06387711	28	0.930852754	1
country captain	28	0	3.619660616	28	0.129273593	0
street king	6	15	11.87537098	21	0.565493856	0.714285714
dog milk	15	0	3.126160622	15	0.208410708	0
arm fish	1	23	15.42971516	24	0.642904798	0.958333333
lamp apartment	0	21	20.13511086	21	0.958814803	1
office country	56	0	6.720565319	56	0.120010095	0
bottle girl	0	19	14.42372608	19	0.759143478	1
boy form	76	0	6.368552208	76	0.08379674	0
napkin plate	0	15	12.02917671	15	0.801945114	1
girl earth	68	1	19.17142487	69	0.277846737	0.014492754
church hymn	21	0	2.752189159	21	0.131056627	0
bone whale	0	12	9.19712925	12	0.766427437	1
rifle captain	4	11	7.976136208	15	0.531742414	0.733333333
form letter	115	0	14.0779171	115	0.12241667	0
mountain poetry	9	3	5.743022442	12	0.478585203	0.25
lion country	30	0	6.77872467	30	0.225957489	0
fire bullet	13	34	26.27219009	47	0.558982768	0.723404255
table vessel	0	14	12.5849514	14	0.8989251	1
animal king	17	0	3.091608763	17	0.181859339	0
garden cow	11	4	6.50223732	15	0.433482488	0.266666667
child river	21	36	28.95522881	57	0.50798647	0.631578947
bone coffin	0	15	12.33487129	15	0.822324753	1
iron store	12	0	3.966958523	12	0.330579877	0
mountain oak	8	5	5.912357807	13	0.454796754	0.384615385
barn wagon	0	11	10.59078693	11	0.962798812	1
play wife	33	4	12.45152855	37	0.336527799	0.108108108
deck boat	0	195	187.9936829	195	0.964070169	1
tray silver	9	26	20.33398819	35	0.580971091	0.742857143
currency country	18	0	1.69321847	18	0.094067693	0
cabin food	2	13	9.126894951	15	0.608459663	0.866666667
fire dwelling	0	19	15.28342628	19	0.804390857	1
table bay	0	11	10.59885216	11	0.963532014	1
chair knife	0	19	16.37247658	19	0.861709294	1
door wall	0	421	323.3471985	421	0.768045602	1
organ bird	8	9	8.355283737	17	0.491487279	0.529411765
duck lake	9	21	16.56570244	30	0.552190081	0.7
sword boot	0	15	13.1807251	15	0.878715007	1
gold gun	16	0	3.714228153	16	0.23213926	0
house cow	20	13	16.34907913	33	0.49542664	0.393939394
house attic	2	32	21.22140312	34	0.624158915	0.941176471
brain note	13	0	0.460875571	13	0.035451967	0
horse scout	0	20	15.21304321	20	0.760652161	1
ring rope	20	20	20.17698479	40	0.50442462	0.5
journal note	14	0	1.341590643	14	0.095827903	0
store wall	9	2	4.363369465	11	0.396669951	0.181818182
roast chicken	16	19	18.29898643	35	0.522828184	0.542857143
hat pot	1	10	7.430325508	11	0.675484137	0.909090909
boy bullet	0	13	9.249053001	13	0.711465615	1
partition wall	0	50	40.93173981	50	0.818634796	1
hotel box	1	12	8.962323189	13	0.689409476	0.923076923
document friend	17	1	6.767839432	18	0.37599108	0.055555556
canyon wall	27	42	36.06141281	69	0.522629171	0.608695652
fire street	0	72	57.36985779	72	0.79680358	1
bed board	0	84	67.31362152	84	0.801352637	1
car truck	0	13	10.35742188	13	0.79672476	1
curtain seat	4	18	12.65849304	22	0.575386047	0.818181818
village note	24	0	8.105669975	24	0.337736249	0
battery wire	1	22	15.09557915	23	0.656329528	0.956521739
switch wall	0	14	11.41016579	14	0.815011842	1
thief home	11	8	9.244225502	19	0.486538184	0.421052632
house club	45	0	8.736160278	45	0.194136895	0
flower building	13	0	3.787426949	13	0.291340535	0
boy ship	13	156	104.0251846	169	0.615533637	0.923076923
room store	26	29	27.72668076	55	0.504121468	0.527272727
child chest	1	10	6.19166708	11	0.562878825	0.909090909
girl plate	2	19	14.23909092	21	0.678051949	0.904761905
robe room	0	12	9.785730362	12	0.81547753	1
river seat	15	4	7.809657097	19	0.411034584	0.210526316
bill window	0	28	21.00212669	28	0.750075953	1
basket vegetable	13	3	6.428086758	16	0.401755422	0.1875
ring room	0	55	37.89342499	55	0.688971363	1
terrace building	12	6	8.412334442	18	0.467351913	0.333333333
pie knife	0	12	8.841041565	12	0.736753464	1
shoe country	15	0	1.192142725	15	0.079476182	0
rock ring	20	2	8.787044525	22	0.399411115	0.090909091
hotel address	33	0	6.797998428	33	0.205999952	0
arm tower	0	12	7.388853073	12	0.615737756	1
wall sheep	0	13	10.31903553	13	0.793771964	1
bush animal	29	0	5.173066139	29	0.178381591	0
snow car	14	1	4.882509232	15	0.325500615	0.066666667
spring ring	16	0	1.699869633	16	0.106241852	0
bedroom furniture	1	21	14.17451096	22	0.644295953	0.954545455
