3955340	In his tramps he visited scores of workshops and factories, but without success.	factory	workshop	0
9584456	the remainder trailed their ten-foot pikes, and carried a short sword at their belts, whilst to every thousand of them there were a hundred arquebusiers.	sword	pike	1
3181546	"What did you call those men in the motor-truck, Professor--river pirates?	river	man	0
12597043	His wife, on the other hand, although a very good woman as we found, had a distinctly plebeian countenance.	wife	hand	0
5921791	The spinal column (and pelvic girdle) of the Frog.	frog	column	0
13272021	Then he brought into use a huge, heavy knife, a murderous-looking implement it appeared to Carley, with which he cut slices of ham.	ham	knife	0
9383035	There were a couple of deal tables, two empty bookcases, and a looking-glass, hung on a nail.	bookcase	table	1
1304581	It was a lady's handkerchief, evidently some signal waved to the well-born Herr, who was the only passenger on the platform.	platform	passenger	1
4847163	The little girls went forth on the hills to gather flowers for the teachers, and the medicine-men, taking great credit to themselves, said:	girl	hill	1
4917065	The next thing he was clearly conscious of was the ringing of a rifle and he raised himself as the woods flung back the sound.	rifle	wood	1
2742958	After which we saw a cup of coffee and milk and two biscuits being taken to her into her cabin, discreetly.	cup	biscuit	1
6088611	now dropped into its lowermost vaults, with the bones of drowned ships and drowned men.	vault	man	1
6625076	Her neighbor on the right was a man of sixty, and his vestments announced him a servant of the sanctuary.	sanctuary	man	0
10540817	They were tall and black, and coming home I saw them fight like wild goats--there are lots of goats in Kafiristan.	goat	home	0
12178171	It proved to be a letter in her husband's hand-writing.	husband	letter	0
7189583	So when morning was come, he bids his man goe and water his Horse, and so he did;	horse	man	1
8820359	It was reached by a trap door in the middle of the floor, from which a ladder led down into the small, dark hole.	ladder	floor	1
3274093	There's the car at the door for you and you haven't your hat on.	car	door	1
3062613	Da Souza threw himself back in his chair with uplifted hands.	hand	chair	1
11854591	The nearer child's hair was golden, glistening round his face of roses, and he it was who had laughed, tumbling on the sward.	child	rose	0
5715366	They saw the cars painted with scenes of the taking of Jerusalem and the statues of the gods fashioned in ivory and gold.	gold	statue	1
12397149	I have a room there, and that is my address----" "We know," we derisively murmured.	address	room	1
3907910	There are plenty of fir trees growing near the edges of the swamps, and from the roots of these we can get tar."	swamp	tree	1
8511258	Why are bad boys like cake?"	boy	cake	0
13239495	The valley better traveling than the canyon.	canyon	valley	0
10884106	My own most intimate friends would only look upon it as a sign of brain derangement.	brain	sign	0
5026800	Using the small trees for support, he got to a slab above the shelf.	shelf	tree	1
10228713	It was observed the coco-palms were suffering, for the plucking of green nuts impoverishes and at last endangers the tree.	nut	tree	1
220779	His audience, men of the sword, see the case as clearly as the poet does:	sword	man	0
11887342	The single cannon from a neighboring fort has just been fired, to signal high noon.	fort	cannon	0
13182174	He dropped instantly the affairs which he had on hand, and without waiting for dinner the two gentlemen went together through the wards where the fever raged.	hand	gentleman	0
3832668	The boys closed the door, and the owner piled some boxes and other goods against it;	boy	box	1
13267131	Then the crowd surged round the door with shuffling boots and hoarse, mingled greetings to Cleve, who presently came plunging in out of the melee.	door	boot	1
6822301	He sat looking at the two prints of butter on his plate but could not eat the damp bread.	butter	plate	1
1405033	The window opened upon a balcony, to which the only other entrance was through the hall.	hall	balcony	1
10340455	The horse was turned, and in a few seconds they drew up beside the palings of the inn garden.	garden	inn	1
1896634	She is, besides, a cunning worker in muslin and fine linen, and a special hand at marketing to the very best advantage.	worker	linen	0
13276324	The darkest hour fell--hour of silence, solitude, and melancholy, when the desert lay tranced, cold, waiting, mournful without light of moon or stars or sun.	star	desert	1
5928940	I came against something sinking down, and a boot knocked in front of my helmet.	helmet	boot	1
9738438	The tables were covered with a miscellaneous collection of articles;	collection	table	1
1675187	fog in the stem and bowl of the afternoon pipe of the wrathful skipper, down in his close cabin;	cabin	bowl	1
9259526	Eve, a fair woman, of surpassing loveliness, is leaning against a bank of violets, underneath the apple tree;	tree	woman	1
11818110	The streams were numerous, deep and sluggish, sometimes spreading out into swamps grown up with impenetrable growths of trees and underbrush.	swamp	tree	1
8760083	He tossed away the core of his apple and jerked the reins to make the horses hold up their heads.	horse	apple	1
8630644	He picked this site for it, because you could see the harbor and hear the sea from it.	sea	harbor	1
1549488	With lowly-organised animals permanently affixed to the same spot and having their sexes separate, the male element is invariably brought to the female;	female	animal	0
12260629	Mary's future was now entirely in her lover's hands.	hand	lover	1
6377118	while my most conservative calculation placed on its beaches two hundred thousand seals.	beach	seal	0
4170126	"My beast smells water," Ben Ibyn said as his camel, after waving his head backwards and forwards, suddenly quickened its pace.	camel	head	1
4165596	The camels and baggage animals remained under a guard at the zareba.	baggage	animal	0
161601	The ion differs from the molecule, the corpuscle and the atom in that it is an ion.	atom	molecule	1
4814017	the pigs were squealing from a pen nearby;	pig	pen	1
697537	The Marquis of Maltanops has a share in a bitter beer house at Burton.	house	beer	0
8759200	Having "sized up" Tom Linnet's printing room with one swift glance, the girl stooped down and began searching among the scraps that littered the floor.	room	floor	1
610568	Immediately before another kettle, at another table, sat Miss Peters, a sister of Mrs Stumfold's.	table	sister	1
10751774	"Once out of danger I throttled my engine, for nothing tears a machine to pieces quicker than running on full power from a height.	engine	machine	1
10086578	Even the small remains of boisterous humour, which still clings to any collection of young men, jars painfully on their morbid sensibilities;	collection	man	0
343587	The girl listened carefully to all he told her, and walked with him back to the hut;	hut	girl	1
9179372	Two factories had combined their efforts in providing shoes for his feet.	shoe	factory	0
8516913	"It's no laughing matter, I assure you," said the whale's bone.	bone	whale	1
2377391	But she is worse to manage than any child, because you can't bid her mind what she is about, and not talk nonsense.	child	nonsense	0
4405593	When Lucian returned to his chambers, he wrote the following note, which he posted to Cashel Byron before going to bed:	bed	note	0
4351025	They have got some barrels of wine out of the cellars and are making free with them."	wine	barrel	1
8882555	In Munich I saw gray old women pushing trucks up hill and down, long distances, trucks laden with barrels of beer, incredible loads.	barrel	hill	1
1304561	Two or three half-drowsy, wrapped-up passengers were already on the platform;	platform	passenger	1
7717380	Besides these complex ideas of several SINGLE substances, as of man, horse, gold, violet, apple, &c., the mind hath also complex COLLECTIVE ideas of substances;	horse	apple	0
6512522	There are certain parts of the ship, such as the cabins, the state rooms, and the quarter decks, which are appropriated to the passengers;	cabin	room	1
12307841	I do not know why there should have been so many empty tar-barrels in the Boy's Town, or what they used so much tar for;	tar	town	0
4671015	barricaded by Bismarck with blood and iron and by Darwin by blood and bones.	iron	bone	1
324172	In 1842-6 was issued the great "Abbotsford" edition of the "Waverley Novels," which, besides 120 plates, contained nearly 2000 wood- engravings;	engraving	wood	0
6455188	The water of the pond extended up into this valley, forming a sort of bay.	pond	valley	0
6811350	The launch had carried out an anchor, and was already returning toward the rocks, paying out cable as it came in.	cable	rock	1
10534097	There are forty dead kings there, Maisie, each in a gorgeous tomb finer than all the others.	tomb	king	1
8594992	and Johnny's mother is going to teach me to make Indian cakes to-morrow."	mother	cake	1
11956525	The workmen, however, finding grains of gold among the earth and stone employed in its construction, gave it the name of the Golden Tower.	earth	grain	1
12410270	The towers rise from masses of foliage, and form no unpleasing feature of what must be, in spite of Signor P----, a delightful Italian garden in sunny weather.	tower	garden	0
8394490	thou, whose sky Heaven gilds[ca]       With brighter stars, and robes with deeper blue;	robe	star	0
13099606	"I suppose these London gentlemen keep such late hours they don't understand us country folk wanting to get to bed in decent time.	bed	gentleman	0
2977636	men of civil and military capacity, officers of the revenue, merchants, manufacturers of every species, and from every town in England, attended at the bar.	town	man	0
3795159	One day he went into a hardware store of the town to buy some nails, and there he met Miss Panney, who had just purchased a corkscrew.	store	town	1
1305373	he had only to put his pale face out of the bedroom door and the loudest discussion, heated by drink or affection, fell to a whisper.	drink	bedroom	0
11372275	they were pent up between decks in small vessels, where they had not room to sit upright;	deck	room	0
3659512	"I have here a list of all the articles we have in stock," said Andy, as he set Billy on a brisk trot.	stock	article	0
1015394	The corporal had told Armand that the prisoner was with citizen Heron inside the coach--in irons.	prisoner	iron	1
5627430	With this pleasing and suggestive query Ithobal paused, and looked towards the door of the tent as though he were about to call his guard.	door	tent	0
2925351	Maenck staggered forward and stumbled across the body of the king.	king	body	0
3827083	some broiled steaks, some spare-ribs, toast, butter, cheese, pickles, and salad;	salad	cheese	0
2119495	We are Mother Carey's own chickens, and she sends us out over all the seas, to show the good birds the way home."	chicken	bird	0
10201074	And as when a squall comes sudden, the straining sail of a boat Thunders aloud and bursts, so thundered the voice of the man.	boat	man	0
8278305	Wang was at the back of the house, keeping the coffee hot against Number One's return for breakfast.	coffee	house	1
4262588	The three men had more than once crossed the Delaware in a canoe and scouted in the very heart of the enemy's country.	country	canoe	0
12145393	"I'm only a poor girl, but I wouldn't marry the best man alive without a new gown to my back.	gown	girl	0
9616423	Instinctively I sprang for it, and Fifanti, never suspecting my quest until he saw me with a naked iron in my hand, did nothing to prevent my reaching it.	iron	hand	1
10931370	therefore in a five-fold enlargement of the entire print the pencil has to be carefully directed over five times that distance, or more than 7 feet.	pencil	print	0
2658012	About one in the morning, while his gentleman was yet with him, I begged leave to withdraw, supposing he would go to bed;	bed	gentleman	0
11501075	Thick stone walls answer, None--Has King Louis no friends?	wall	stone	1
10560724	Mrs. Bremmil stayed at home turning over the dead baby's frocks and crying into the empty cradle.	home	baby	1
1487268	others have the space between the external walls, either hollow, or filled up with crystalline carbonate of lime.	lime	wall	1
344397	thus giving the younger sister time to fasten the cord to her waist before the ogress looked up.	cord	sister	1
5737973	I remember when I was a boy I found the body of a fair woman lying where thou liest now, yes, on that very bench.	body	bench	0
2411857	this income, and that arising from Marshman's school, these good men viewed as rendering their mission from henceforth independent, and setting free the Society at home to support fresh ones.	home	school	0
3208167	The men who have suffered at our hands have been men who have met with their deserts."	hand	desert	0
4105226	he might take it into his head to leave it to a hospital for black women.	woman	hospital	1
4644151	Garibaldi, not always wise but to his end a hero, took his station, sword in hand, under the darkening sky of Christendom, and shared the last fate of France.	hand	sword	1
4338199	Half an hour later two wreaths of smoke rose on the opposite hill.	smoke	hill	1
6363116	It used to be the proud boast that every Englishman's home was his castle.	castle	home	0
9060781	So they all four issued from the cottage, chatting together like old friends.	cottage	friend	1
3938926	The troops were then marched through the town, and the garrison driven either into the convent of San Francisco or into the castle of Felipe.	town	convent	0
2634757	As is customary upon safe arriving to their native country, there was a general joy and rejoicing both on board and on shore.	board	country	0
12397095	Do you know yourself, with the searching knowledge which is called feeling it in your bones, that a good many Southerners and Southerly Westerners make this town their summer resort?"	resort	town	0
5284487	They will slink back to their kennels in disgrace, or perchance run wild and strike a league with the wolf and the fox.	wolf	fox	0
9800386	Handing the silver lamp to Robin, who with his comrades looked on in silent surprise, she opened the first chest.	silver	chest	1
3234158	He has climbed up on the bodies of weaker men.	man	body	0
5185158	"I'd have expected to find him loafing about a second-class wine shop."	wine	shop	1
5924174	Once or twice seals pulled up on the beach, but only on the first two or three days.	beach	seal	1
3989349	A tent had been erected a short distance from the building, and to this he had been carried and the saloon was again opened.	building	tent	1
10719988	And I would make you tea (I'm so tired of hotel food!)	hotel	tea	0
10160235	It was long, however, and to us it seemed like ages, ere the schooner suddenly appeared for one brief instant, relieved against a tower of glimmering foam.	tower	schooner	1
5631303	Eric sat down, but Björn strode scowling from the hall, and, taking horse, rode south;	hall	horse	1
5158303	The ranchers, however, usually reached the latter by canoe, because the trail was as bad as most of the others are in that country.	country	canoe	0
8678742	"Here's cold roast beef--and preserves and cookies and cheese and butter."	butter	cheese	1
8726785	The little table was set in the humble living-room, and the fragrant odor of coffee pervaded the house.	coffee	house	1
9543631	Across this patch of light fluttered a gorgeous butterfly, that was like black and scarlet velvet and large as a man's hand.	hand	velvet	0
5050814	A pile of old blue blankets lay, neatly folded, on one of the wooden seats, and on those adjoining sat three men.	blanket	seat	1
3735829	The poor gentleman was sick in his bed, and greatly longed to see his friend Jaqui.	bed	gentleman	1
10965030	the birds seen are chiefly pigeons.	bird	pigeon	0
12577813	Lapham leaned towards him, and frowned as if he had not quite understood, while he clutched the arms of his chair.	arm	chair	1
9736519	Accordingly, one of the gentlemen of the committee, before leaving the vessel, invited the captain and officers to attend;	gentleman	vessel	1
9340942	It was the same when a young man who was tutor to 'er ladyship's brother attracted Lady Evelyn Walls, the only daughter of the Earl of Ackleton.	brother	man	0
3870837	We were among the bays and islets up north on our last cruise, and the captain may be determined to try fresh ground."	captain	bay	0
11105882	--My service to you, Mr Morton," he said, filling one horn of ale for himself, and handing another to his prisoner.	prisoner	horn	1
6602189	His vessel foundered in a gale, and all hands were lost but this gentleman, his mate, and a negro.	gentleman	vessel	0
6154293	Our joint stock of miscellaneous articles were now made up into a compact bundle, which it was agreed we should carry alternately.	stock	article	0
10539767	The bungalow was a very solid one, but the partition walls of the rooms were almost jerry-built in their flimsiness.	room	bungalow	1
2086795	Sherborne Manor, a rich share in the great carack, a beautiful wife, a child;	wife	child	1
4096072	This is a young officer, in one of our horse regiments, the man said.	horse	man	0
4138721	The noise of the tumult in the square of the convent aroused the whole town of Worcester.	town	convent	1
6412044	and he was bruised and sore in all his small body when he was again flung down in the canoe.	body	canoe	1
4861556	I'm going to close up that window as soon as I get the coffee started.	coffee	window	0
12793116	Mother and daughter entwine as they quit the piano.	mother	piano	0
11511571	of acquiring For the ruler's faculties the ruler's office.	office	ruler	1
1278363	But her white dress was incurably soiled, the fine dust of the vault seemed to have got ingrained in the muslin.	dust	vault	0
743711	I wish Goarly had killed all the foxes in the county.	county	fox	1
2491705	"It was only a wain of wine barrels;	wine	barrel	0
409829	She wept as for the loss of the most perfect treasure with which mortal woman had ever been endowed;	woman	treasure	0
12715550	gentlemen of the Horse Grenadiers, in their caps of sky-blue cloth, with the garter embroidered on the front in gold and silver;	horse	cap	0
6113553	and as the fish received the darted iron, it gave its customary rap, which happened, in this instance, to be right under poor Pip's seat.	fish	iron	1
10251199	and the lee shore to the east of the Inchcape is that Forfarshire coast where Mucklebackit sorrowed for his son.	coast	son	0
321905	His skin was hairy, his arms enormous, his legs like sword blades, and his feet as flat as ducks'.	sword	leg	0
10560312	you are Kedar Nath's son--the boy who said he liked geography better than play or sugar cakes, and I didn't believe you.	son	play	0
11376361	bright columns, foot and horse, streaming in from every point of the compass, their clear arms glittering in the sun;	arm	column	1
1236147	Evolution, 164 Fabians, 67 Fear, 186, 203 Feudalism, 10 Fields, Factories and  Workshops, 80, 87 ff.	factory	workshop	0
8742774	For Mr. Le Drieux had stealthily advanced to the alcove and was glaring at the display of pearls and making notes in a small book.	book	note	1
10272630	In the afternoon he had once more driven back the head of the enemy's columns, inflicting a further loss of 3,200 killed and wounded at the lowest computation;	column	head	0
4258746	High grass had grown almost up to the fort walls, and had to be cut down.	fort	wall	1
9902316	"Here we shall cross through the woods to the main branch." "	wood	branch	0
9925990	Having finished the filling of his "moder's" pipe and lighted it for her, Herr Winklemann arose and followed his friend Michel out of the hut.	hut	friend	1
10364117	Frewen the observer, in describing the   paces of two horses, says, 'Polly takes twenty-seven steps to get   round the school.	school	horse	0
6255462	It was a deserted cabin of a single room, eight feet by ten on the inside.	cabin	room	1
308182	At this supreme tribute the girl blushed like dawn upon the hills.	girl	hill	0
10718890	"Is there-- I wonder if I couldn't send a letter or some flowers or something to your mother?"	flower	letter	1
4299002	This, however, the enemy never even attempted, contenting themselves with ravaging the place outside the walls of the fort.	fort	wall	1
11943199	It was followed by a large cheese, a bag of boiled chestnuts, a little barrel of wine, and a quantity of good household bread.	wine	barrel	1
4248652	He paid much attention to his dress, and drove the fastest horse and the best got up gig in that part of the country;	horse	country	0
2691970	there were trees enough in the island to have built a little fleet, not of periaguas and canoes only, but even of good large vessels:	vessel	canoe	1
980933	Marie having intrusted her letter to Didon, together with a little present of gloves and shoes, went down to breakfast.	shoe	glove	1
10587924	you are Kedar Nath's son--the boy who said he liked geography better than play or sugar cakes, and I didn't believe you.	son	play	0
9627263	Calm was her greeting of her lover, contained in courteous expressions of pleasure at beholding him safe, and suffering him to kiss her hand.	hand	lover	0
34477	I understand that Congress declines to admit to seats the persons sent as Senators and Representatives from Arkansas.	person	seat	0
12268126	Against one side of the quarry a little two-room cottage was built, and just outside the door an old woman was engaged in washing.	door	cottage	1
5646073	I went and saw the cart inspanned with the four horses all looking as though they were asleep, for their heads hung down.	cart	head	1
994177	I am happy to say she is,--to a most respectable young man and a thorough gentleman.'	man	gentleman	0
5867614	said Carshot and made gruntulous demands for a corkscrew with a thing to cut the wire.	corkscrew	wire	1
13179504	And Dorothy Manners's gown is under her arm.	arm	gown	1
3377271	--and an old woman from the village is coming up at half-past twelve to cook them.	woman	village	1
11999921	In the hall he ordered hot rum-and-water, cigars, slippers, and a fire to be lit in his room.	room	hall	1
1612447	So it has been with some animals and with several plants cultivated by the ancient inhabitants of Europe during the neolithic period.	inhabitant	animal	0
2196343	At the door of a cottage I saw a little girl about to throw a mess of cold porridge into a pig trough.	door	cottage	1
11909127	At this place they encamped for the night, and made a sumptuous repast upon fish and a couple of dogs, procured from their Indian neighbors.	dog	fish	0
11133618	If folk will come to my house on dangerous errands, egad they shall not find Joe Crackenthorp a cat's-paw.	house	cat	0
5802754	Then suddenly I lost my speech, since now for the first time I saw that, twisted round the chain of it, were three broken wires of gold.	chain	wire	1
11073556	True, thou art as well gilded as a snake when he casts his old slough in the spring time;	snake	spring	0
2774940	There, across a little hollow, rose the cemetery hill.	hill	cemetery	1
11004945	This runs athwart the flowery plain, That breasts the bush, the steep, the crag,    in sun and wind and snow and rain:	bush	plain	1
5906812	He turned to nerve himself with whisky.	whisky	nerve	0
12410065	We were surprised when our horses were brought to a stand on a rising ground, and the conductor, cap in hand, appeared at the door.	horse	cap	1
6638219	Boats were actually moving through the streets;	street	boat	1
7599650	It was furnished with a bagatelle board, two or three wooden tables, some wooden forms, and a wooden bookcase.	bookcase	table	1
3915412	No doubt there were men lying in the carts.	cart	man	1
7183866	About this time, also, there was a great sickness in the town of Mansoul, and most of the inhabitants were greatly afflicted.	inhabitant	town	1
2689148	I have already described my habitation, which was a tent under the side of a rock, surrounded with a strong pale of posts and cables;	cable	rock	1
10684175	Got the best on the market, the clerk said it was.	market	clerk	1
3313848	The young man retreated and reappeared in a few minutes with a pile of newspapers.	man	newspaper	1
6499674	The wine shops were furnished with deep jars set in a sort of stone counter.	wine	shop	1
6363403	And there are streets in London where out of every one hundred children born in a year, fifty die during the next year;	child	street	0
6595804	"Which was to say that she left the child in a basket, on a tombstone, in a marble-worker's yard, in town;	basket	town	1
2885086	Early next morning their numerous chests and boxes were hoisted on deck and lowered to waiting small boats for transportation to shore.	deck	chest	1
4228694	One morning as the troop were taking their breakfast a column of bright smoke rose from one of the hill tops.	smoke	hill	1
70567	In the same temple, the resounding wood, All vocal beings hymn'd their equal God:	temple	wood	0
66880	But if I conquer and augment my fold, Thy Parian statue shall be changed to gold.	gold	statue	0
49036	He said it had--that in a drawer in Mr. Hersheimmer's room he had discovered a photograph."	drawer	photograph	1
7555255	[The curtained door away out in the dim part of the room behind him is opened so softly that he does not wake.	room	door	1
6982731	"Because a soldier has good reason when he enlists to expect he'll stop a bullet, else what would be the need of powder an' ball?"	ball	bullet	0
5945667	There was nothing for it but to go straight upstairs without a word, and out, slamming the shop door hard.	shop	door	1
2734257	And there were also photographs of strange people on the chest of drawers.	drawer	photograph	1
6430010	For example, one satrapy, which comprised a country famous for its horses, was obliged to furnish one white horse for every day in the year.	horse	country	1
13411854	There were many boys and a few girls who had come to attend the school, only a few of whom had horses to ride.	school	horse	0
3789623	If there are floors to the rooms, they will do to sleep on for to-night."	room	floor	1
5038137	The spotless cloth and the flowers on the table were novelties, but they pleased his eye.	flower	cloth	1
11249423	It occupied a small rocky islet in a mountain lake, or tarn, as such a piece of water is called in Westmoreland.	lake	mountain	1
1571788	As soon as they visit the flowers of the long-styled form they will necessarily leave pollen on the proper surface of the elongated stigmas;	flower	form	0
3958497	One of the Fanti prisoners will come to your hut and will guide you through the woods to Assaiboo.	prisoner	wood	0
6046812	You see, I'd 'elped my brother make a rockery in the beer garden be'ind 'is tap, so I knew 'ow to do it to rights.	brother	beer	0
11627034	There being no other way out she stood behind a brick pier till the intruder should have gone his ways.	pier	brick	0
10851078	So engrossing was the view that the passengers hardly noticed it when the platform stopped abruptly between stages at the five hundred foot level.	platform	passenger	1
2792155	She came to school in the morning seeing the hawthorn flowers wet, the little, rosy grains swimming in a bowl of dew.	flower	grain	1
7157779	--a shattered chimney, a ruined stove, broken windows, a wreckage of household utensils;	window	stove	1
13099250	In his haste the revolver fell from the drawers to the floor.	drawer	floor	1
978783	The poor have ever been the salt of the earth, my lord,' said the priest.	earth	salt	0
4173810	They lay for a week off the mouth of the Thames, and then saw four large Danish vessels making their way down the river.	vessel	river	1
12184809	He stood, looking absently at the passengers leaving the carriage on the opposite side of the platform.	platform	passenger	1
1414213	It was a clean, beautiful, precise weapon, even to the unprofessional eye, its long, laminated hexagonal barrel taking a tenderer blue in the moonlight.	weapon	barrel	1
1619424	though the cats of the same country present a considerable amount of fluctuating variability.	country	cat	1
3720368	With the old overshoe in my hand I ran back into the room, where Mr. Larramie was still imploring the McKenna sister to get down from the bed.	room	bed	1
1080534	From this he now took out a loaf of fine wheaten bread, also a jar containing wine and some plain earthenware goblets.	wine	jar	1
5949678	The plump woman resumed her business with the kettle.	kettle	woman	1
7604188	In Silence THE COW HORN and THE WINE HORN, cover their faces.	cow	horn	1
7673087	The stage is empty when the curtain goes up, but DAWKERS, and MRS. HILLCRIST are just entering through the door at the back.	curtain	door	1
3559655	"I'll get a freight engine to run the car with the machine down to Ashton inside of an hour."	engine	machine	1
9188594	"The house of the alcalde, Don Luis Zamora, he says, has a patio, of course--a kind of inner courtyard opening from the street.	house	courtyard	1
9692422	There's more women, sir," said the boy, still holding back.	boy	woman	0
9208254	Omne mundus in duas partes divisum est--men who wear rubbers and pay poll-taxes, and men who discover new continents.	man	continent	0
11906143	The isolated rock in question presented a spectacle of the kind, numerous dead bodies being deposited in canoes on its summit;	body	canoe	1
7330137	'Ye have brought,' saith he, 'men uncircumcised into my sanctuary' (Eze 44:7).	sanctuary	man	0
1763187	Mr. Sleary rapidly turned out from a box, a smock frock, a felt hat, and other essentials;	hat	box	1
11611088	The determined Russians set up a battery of twelve cannon, so as to command the two new bridges, with the confused crowd of soldiers, carriages, and baggage, pressing to cross.	bridge	cannon	1
11917783	Crates, boxes, hampers, and baskets, containing the good things of town and country, were piled about them;	basket	town	0
4305604	Then they dragged the bodies out from the bottom of the canoes.	body	canoe	1
1741309	Before the words were spoken, she was standing with her hand upon the velvet back of a great chair;	hand	velvet	1
7413488	for the fountain of a woman's honour is in the lover, as that of the subject is in the king.	lover	king	0
12923714	The man carefully puts down his cigarette, jams his broad-brimmed hat on his head, buttons his short coat and arches his back!	jam	head	0
195056	He begins his dream of fair women who have owned books with the pearl of the Valois, Marguerite d'Angouleme, the sister of Francis I.	book	sister	0
8914508	Two other sides of the plaza were faced by stores, offices and stables.	stable	office	1
9182446	He had kicked his own dog on the porch of the Occidental Hotel, and refused to apologise.	dog	porch	1
2841319	Man neither employs, nor knows, a force sufficient to bring two atoms into contact.	atom	man	0
315981	They could scarcely cross the ford of Tweed, the horses were so tired.	ford	horse	1
5719620	In front of this king's chair also were the bones of a dog with a jewelled collar.	bone	chair	1
1019849	The crowd rushed down from the benches, over one another's heads, over children's fallen bodies;	body	bench	0
12315081	Here,--here," she said, reaching blindly for pen and paper, as she seated herself at Elmore's desk, "give me the ink, quick.	desk	pen	1
3750810	The end of a ladder now appeared at the opening in the roof, and this was let down until it reached the floor.	ladder	floor	1
13114952	The table had been pushed back against the bookcases, the chairs knew not their time-honoured places, and white paper and red ribbon littered the floor.	bookcase	table	1
7457678	[The girls, perceiving that they have lighted on stony soil,      look at each other and slide towards the door.]	door	slide	1
1531911	In some cases, as with shells living amongst corals or brightly-tinted seaweeds, the bright colours may serve as a protection.	shell	seaweed	1
10455576	and Findlayson sat still under his macintosh till his helmet became pulp on his head, and his boots were over ankle in mire.	helmet	boot	1
3962065	Occasionally, in the canyons, or wooded valleys, far away from the track, the hunters came across the trail of wild turkeys;	canyon	valley	0
8751416	"Let Eureka out of the cage, for she is no longer a prisoner, but our good friend.	cage	friend	1
279431	"Knock him on the head with a hammer," exclaimed another.	head	hammer	0
3157780	Peter Ruff put the card upon the fire and went out for a morning's rabbit shooting with his keeper.	fire	rabbit	0
655426	Both the father and mother decided that they should go out into the county society, and therefore their clothing was not absolutely of rags.	county	mother	0
9235256	But no fish at all was in it, nor any monster or thing of horror, but only a little Mermaid lying fast asleep.	mermaid	fish	0
4693980	Those in traditional paths that trod Thought the thing was a curse from God, But a Pioneer men always abuse Like Nebuchadnezzar the King of the Jews.	man	path	0
5037675	Prescott shook hands with the lady on the car platform, and then looked past her in confused surprise.	car	hand	1
353199	His coat was nearly hidden under an embroidery of pearls and diamonds, his boots were solid gold, and from his helmet floated scarlet plumes.	helmet	boot	1
4833248	Herman flung his arms about a tall woman in the kitchen door.	kitchen	woman	1
13197045	Behind him was a diminutive five-sided brick fort with a dozen little cannon on top of it.	fort	cannon	0
8562281	As she passed the art table, she glanced over it for her sister's things, but saw no sign of them.	sign	sister	0
13270924	Sleet began to fall, and when she resumed her seat in the vehicle she asked the driver for the blanket to cover her.	blanket	seat	0
1064263	In the stillness she could hear him open the drawing-room door, then cross the hall and finally unbolt the heavy outer door.	hall	door	1
10961701	and other authors ascribe the building of this city to Belus himself, that is to Pul;	city	building	1
7545799	Mrs. Pendyce was arranging a vase of flowers, and her hand shook so that some of the water was spilled over the cloth.	flower	cloth	0
9198297	Maltese cat, boarding house    Steak and red pepper.	house	cat	0
6756629	that country which boasted itself, not only to be the asylum of the oppressed, but the conservator of the right.	asylum	country	0
4617451	It is one grave disadvantage, for instance, that if a man made of iron were to break his bones, they would not heal.	iron	bone	0
11267965	As he shut the book, 'Now, lads,' said he, 'have at them in the morning with heavy hands and light consciences.'	hand	book	0
3335742	And to-night--" Lutchester threw open the door of his own bedroom and pointed to the bathroom beyond.	bathroom	bedroom	1
8565983	the only birds were flying-fish and Mother Carey's chickens, as the stormy petrels are called.	chicken	bird	0
13421264	The trail led down, and Slone had no doubt that it crossed the river and led up out of the canyon.	canyon	river	1
12596729	In half an hour's walk among the old oaks and underwood we saw no sign of human occupancy, and heard nothing but the woodland birds.	woodland	bird	0
885033	It was he who had brought Mr. Crawley's letter to Mrs. Proudie, and she now returned to him with that letter in her hand.	hand	letter	1
10838517	Such an event as the siege of the town appears never to have been contemplated, as no guns of position were asked for or sent.	town	gun	0
9786459	The first class consisted of good, new, well found and manned ships, with valuable cargoes on board which were anxiously watched and longed for;	board	cargo	1
11258686	"Good father," said Richard, "that I reverence the church, let the arms which I now wear for her sake bear witness.	arm	church	0
3484804	“Take me to that man and I’ll give you a five dollar bill.”	bill	man	0
11777860	III WHAT HAPPENED AT THE OLD BARREL Peter Rabbit's jump over the old barrel on the edge of the hill was unexpected to Reddy Fox.	barrel	hill	1
9754393	chests were opened, and gold and silver--in quantities that amazed Will and his friends--taken out and buried in the woods.	silver	chest	1
11304532	Frequent tents, sheds and other buildings increased the intricacies.	building	tent	1
12203932	I seized the weapon by the barrel, and snatched it away from him.	weapon	barrel	1
10788322	THE FRANKLIN'S MAID (From 'The White Company') The franklin he hath gone to roam, The franklin's maid she bides at home;	home	maid	0
11033513	The royal helmet was then removed, and a handsome burnous was drawn over the king's shoulders, the hood covering the berretta in most grotesque guise.	king	helmet	0
4999507	Dust of dark color drove along the row of wooden stores and houses that fronted the railroad track, across which three grain elevators rose like castles.	house	dust	1
3964091	Abe was round soon after daylight, with two pannikins of tea, some rashers of bacon, and a jug of the essence of beef.	tea	bacon	1
6283456	The fluted wooden columns nailed on outside my house are not utilities.	house	column	1
5322909	she had published at the age of nineteen a novel in three volumes, "Deep Down," about which, in The Middle, he had been really splendid.	novel	volume	1
298489	So the boy set forth on his journey home, with his friends for company;	boy	home	0
